Universidade;Unidade;Estado;Região;Curso;Categoria;Nota;Ensino;Pesquisa;Mercado;Inovação;Internacionalização
UFRJ;Rio de Janeiro;RJ;Sudeste;Meteorologia;Cota EP RC 1,5 sm;568,22;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Meteorologia;Cota EP RC ;571,39;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Meteorologia;Cota Esc Pública 1,5 sm;586,65;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Meteorologia;Cota Esc Pública ;640,12;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Meteorologia;Ampla Conc;654,51;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Nanotecnologia;Cota EP RC 1,5 sm;633,16;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Nanotecnologia;Cota EP RC ;633,41;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Nanotecnologia;Cota Esc Pública 1,5 sm;682,21;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Nanotecnologia;Cota Esc Pública ;717,85;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Nanotecnologia;Ampla Conc;742,91;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química;Cota EP RC 1,5 sm;559,33;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química;Cota EP RC ;609,74;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química;Cota Esc Pública 1,5 sm;638,14;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química;Cota Esc Pública ;664,8;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química;Ampla Conc;666,73;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Tecnol;Cota EP RC 1,5 sm;555,89;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Tecnol;Cota EP RC ;570,96;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Tecnol;Cota Esc Pública 1,5 sm;616,88;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Tecnol;Cota Esc Pública ;656,84;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Tecnol;Ampla Conc;668,46;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Cota EP RC 1,5 sm;589,36;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Cota EP RC ;637,17;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Cota Esc Pública 1,5 sm;698,47;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Cota Esc Pública ;697,48;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Ampla Conc;689,46;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Cota EP RC 1,5 sm;585,03;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Cota EP RC ;633,24;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Cota Esc Pública 1,5 sm;667,58;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Cota Esc Pública ;704,31;31,1;40,54;17,72;3,86;3,78
UFRJ;Rio de Janeiro;RJ;Sudeste;Química Industrial;Ampla Conc;703,85;31,1;40,54;17,72;3,86;3,78
UFMG;Belo Horizonte;MG;Sudeste;C Atuariais;Ampla Conc;700,02;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C Atuariais;Cota Esc Pública ;685,58;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C Atuariais;Cota Esc Pública 1,5 sm;670,46;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C Atuariais;Cota EP RC ;608,1;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C Atuariais;Cota EP RC 1,5 sm;592,94;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C da Computação;Ampla Conc;774,3;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C da Computação;Cota Esc Pública ;766,76;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C da Computação;Cota Esc Pública 1,5 sm;727,48;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C da Computação;Cota EP RC ;712,76;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C da Computação;Cota EP RC 1,5 sm;684,66;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C da Computação;PNE Cota Esc Pública 1,5 sm;651,44;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;C da Computação;PNE EP RC 1,5 sm;458,64;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Aeroespacial;Ampla Conc;782,3;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Aeroespacial;Cota Esc Pública ;775,56;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Aeroespacial;Cota Esc Pública 1,5 sm;744,26;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Aeroespacial;Cota EP RC ;704,84;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Aeroespacial;Cota EP RC 1,5 sm;680,12;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Aeroespacial;PNE Cota Esc Pública 1,5 sm;617,82;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Aeroespacial;PNE EP RC 1,5 sm;517,96;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ambiental;Ampla Conc;720,54;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ambiental;Cota Esc Pública ;716,9;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ambiental;Cota Esc Pública 1,5 sm;674,46;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ambiental;Cota EP RC ;655,92;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ambiental;Cota EP RC 1,5 sm;623,72;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ambiental;PNE Cota Esc Pública 1,5 sm;484,68;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ctr Automação;Ampla Conc;741,76;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ctr Automação;Ampla Conc;728,14;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ctr Automação;Cota Esc Pública ;724,26;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ctr Automação;Cota Esc Pública ;723,1;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ctr Automação;Cota Esc Pública 1,5 sm;710,62;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ctr Automação;Cota Esc Pública 1,5 sm;705,12;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ctr Automação;Cota EP RC ;677,48;31,47;40,27;17,91;3,53;3,54
UFMG;Belo Horizonte;MG;Sudeste;Eng Ctr Automação;Cota EP RC 1,5 sm;669,78;31,47;40,27;17,91;3,53;3,54
